claim_id,claim,evidence,label,dataset,source,metadata
scifact_train_835_doc15928989_rat1,NR5A2 does not play a role in development of endometrial tissues.,"Lrh-1 is also expressed in the mouse and human endometrium, and in a primary culture of human endometrial stromal cells, reduction of NR5A2 transcript abundance by RNA interference abrogated decidualization.",REFUTES,scifact,PubMed_15928989: Liver receptor homolog-1 is essential for pregnancy,"{""original_id"": 835, ""doc_id"": 15928989, ""doc_title"": ""Liver receptor homolog-1 is essential for pregnancy"", ""sentence_indices"": [7], ""is_grounded"": true}"
scifact_train_838,NR5A2 is important in reverse cholesterol transport in humans.,,NOT_ENOUGH_INFO,scifact,Docs: 15928989,"{""original_id"": 838, ""cited_doc_ids"": [15928989], ""is_grounded"": false}"
scifact_train_840_doc15663829_rat0,Natriuretic peptides increase susceptibility to diabetes.,"In participants of our case-cohort study who were free of T2D and cardiovascular disease at baseline, we observed a 21% (95% CI 3%-36%) decreased risk of incident T2D per one standard deviation (SD) higher log-transformed NT-pro-BNP levels in analysis adjusted for age, sex, body mass index, systolic blood pressure, smoking, family history of T2D, history of hypertension, and levels of triglycerides, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol. CONCLUSIONS Our results provide evidence for a potential causal role of the BNP system in the aetiology of T2D.",REFUTES,scifact,PubMed_15663829: Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies,"{""original_id"": 840, ""doc_id"": 15663829, ""doc_title"": ""Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies"", ""sentence_indices"": [4, 7], ""is_grounded"": true}"
scifact_train_841_doc15663829_rat0,Natriuretic peptides protect against diabetes.,"In participants of our case-cohort study who were free of T2D and cardiovascular disease at baseline, we observed a 21% (95% CI 3%-36%) decreased risk of incident T2D per one standard deviation (SD) higher log-transformed NT-pro-BNP levels in analysis adjusted for age, sex, body mass index, systolic blood pressure, smoking, family history of T2D, history of hypertension, and levels of triglycerides, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol.",SUPPORTS,scifact,PubMed_15663829: Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies,"{""original_id"": 841, ""doc_id"": 15663829, ""doc_title"": ""Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies"", ""sentence_indices"": [4], ""is_grounded"": true}"
scifact_train_841_doc15663829_rat1,Natriuretic peptides protect against diabetes.,CONCLUSIONS Our results provide evidence for a potential causal role of the BNP system in the aetiology of T2D.,SUPPORTS,scifact,PubMed_15663829: Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies,"{""original_id"": 841, ""doc_id"": 15663829, ""doc_title"": ""Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies"", ""sentence_indices"": [7], ""is_grounded"": true}"
scifact_train_844_doc17741440_rat0,Neutrophil extracellular trap (NET) antigens may contain the targeted autoantigens PR3 and MPO.,"Here we show that chromatin fibers, so-called neutrophil extracellular traps (NETs), are released by ANCA-stimulated neutrophils and contain the targeted autoantigens proteinase-3 (PR3) and myeloperoxidase (MPO).",SUPPORTS,scifact,PubMed_17741440: Netting neutrophils in autoimmune small-vessel vasculitis,"{""original_id"": 844, ""doc_id"": 17741440, ""doc_title"": ""Netting neutrophils in autoimmune small-vessel vasculitis"", ""sentence_indices"": [1], ""is_grounded"": true}"
scifact_train_846_doc22696649_rat0,Neutrophils produce IL-1β in response to large particles.,"In contrast, large microbes triggered ROS extracellularly, amplifying IL-1β expression to recruit numerous neutrophils forming cooperative clusters.",SUPPORTS,scifact,PubMed_22696649: Reactive Oxygen Species Localization Programs Inflammation to Clear Microbes of Different Size,"{""original_id"": 846, ""doc_id"": 22696649, ""doc_title"": ""Reactive Oxygen Species Localization Programs Inflammation to Clear Microbes of Different Size"", ""sentence_indices"": [4], ""is_grounded"": true}"
scifact_train_848,Nigerian physicians constitue the largest component of sub-Saharan Africa-trained physicians in the United States.,,NOT_ENOUGH_INFO,scifact,Docs: 14500725,"{""original_id"": 848, ""cited_doc_ids"": [14500725], ""is_grounded"": false}"
scifact_train_853_doc24922825_rat0,Nonhuman primates are incapable of producing neutralizing antibodies in reponse to the Eilat virus (EILV) produced in mosquitos.,"A single dose of EILV/CHIKV produced in mosquito cells elicited rapid (within 4 d) and long-lasting (>290 d) neutralizing antibodies that provided complete protection in two different mouse models. In nonhuman primates, EILV/CHIKV elicited rapid and robust immunity that protected against viremia and telemetrically monitored fever.",REFUTES,scifact,PubMed_24922825: A chikungunya fever vaccine utilizing an insect-specific virus platform,"{""original_id"": 853, ""doc_id"": 24922825, ""doc_title"": ""A chikungunya fever vaccine utilizing an insect-specific virus platform"", ""sentence_indices"": [7, 8], ""is_grounded"": true}"
scifact_train_854_doc12206390_rat0,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,RESULTS The residual lifetime risks for developing hypertension and stage 1 high blood pressure or higher (greater-than-or-equal to 140/90 mm Hg regardless of treatment) were 90% in both 55- and 65-year-old participants.,SUPPORTS,scifact,PubMed_12206390: Residual lifetime risk for developing hypertension in middle-aged women and men: The Framingham Heart Study.,"{""original_id"": 854, ""doc_id"": 12206390, ""doc_title"": ""Residual lifetime risk for developing hypertension in middle-aged women and men: The Framingham Heart Study."", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_854_doc12206390_rat1,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,"CONCLUSION The residual lifetime risk for hypertension for middle-aged and elderly individuals is 90%, indicating a huge public health burden.",SUPPORTS,scifact,PubMed_12206390: Residual lifetime risk for developing hypertension in middle-aged women and men: The Framingham Heart Study.,"{""original_id"": 854, ""doc_id"": 12206390, ""doc_title"": ""Residual lifetime risk for developing hypertension in middle-aged women and men: The Framingham Heart Study."", ""sentence_indices"": [9], ""is_grounded"": true}"
scifact_train_855_doc8190282_rat0,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,"Within the first hour of treatment, 14 patients (70%) in the NIV group, and 5 patients (25%) in the standard treatment group improved their ratio of the PaO2 to the fraction of inspired oxygen (FIO2).",REFUTES,scifact,PubMed_8190282: Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial.,"{""original_id"": 855, ""doc_id"": 8190282, ""doc_title"": ""Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial."", ""sentence_indices"": [8], ""is_grounded"": true}"
scifact_train_855_doc8190282_rat1,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,"Over time, a sustained improvement in PaO2 to FIO2 was noted in 12 patients (60%) in the NIV group, and in 5 patients (25%) randomized to standard treatment (P = .03).",REFUTES,scifact,PubMed_8190282: Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial.,"{""original_id"": 855, ""doc_id"": 8190282, ""doc_title"": ""Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial."", ""sentence_indices"": [9], ""is_grounded"": true}"
scifact_train_855_doc8190282_rat2,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,"The use of NIV was associated with a significant reduction in the rate of endotracheal intubation (20% vs 70%; P = .002), rate of fatal complications (20% vs 50%; P = .05), length of stay in the intensive care unit by survivors (mean [SD] days, 5.5 [3] vs 9 [4]; P = .03), and intensive care unit mortality (20% vs 50%; P = .05).",REFUTES,scifact,PubMed_8190282: Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial.,"{""original_id"": 855, ""doc_id"": 8190282, ""doc_title"": ""Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial."", ""sentence_indices"": [10], ""is_grounded"": true}"
scifact_train_855_doc8190282_rat3,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,CONCLUSIONS These results indicate that transplantation programs should consider NIV in the treatment of selected recipients of transplantation with acute respiratory failure.,REFUTES,scifact,PubMed_8190282: Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial.,"{""original_id"": 855, ""doc_id"": 8190282, ""doc_title"": ""Noninvasive ventilation for treatment of acute respiratory failure in patients undergoing solid organ transplantation: a randomized trial."", ""sentence_indices"": [12], ""is_grounded"": true}"
scifact_train_856_doc43334921_rat0,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,"RESULTS Regular use of aspirin and/or NSAIDs was associated with lower risk of colorectal cancer (prevalence, 28% vs 38%; odds ratio [OR], 0.69 [95% CI, 0.64-0.74]; P = 6.2 × 10(-28)) compared with nonregular use.",REFUTES,scifact,PubMed_43334921: Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants.,"{""original_id"": 856, ""doc_id"": 43334921, ""doc_title"": ""Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants."", ""sentence_indices"": [6], ""is_grounded"": true}"
scifact_train_856_doc43334921_rat1,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,"Aspirin and/or NSAID use was associated with a lower risk of colorectal cancer among individuals with rs2965667-TT genotype (prevalence, 28% vs 38%; OR, 0.66 [95% CI, 0.61-0.70]; P = 7.7 × 10(-33)) but with a higher risk among those with rare (4%) TA or AA genotypes (prevalence, 35% vs 29%; OR, 1.89 [95% CI, 1.27-2.81]; P = .002).",REFUTES,scifact,PubMed_43334921: Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants.,"{""original_id"": 856, ""doc_id"": 43334921, ""doc_title"": ""Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants."", ""sentence_indices"": [8], ""is_grounded"": true}"
scifact_train_856_doc43334921_rat2,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,"Regular use was associated with a lower risk of colorectal cancer among individuals with rs16973225-AA genotype (prevalence, 28% vs 38%; OR, 0.66 [95% CI, 0.62-0.71]; P = 1.9 × 10(-30)) but was not associated with risk of colorectal cancer among those with less common (9%) AC or CC genotypes (prevalence, 36% vs 39%; OR, 0.97 [95% CI, 0.78-1.20]; P = .76).",REFUTES,scifact,PubMed_43334921: Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants.,"{""original_id"": 856, ""doc_id"": 43334921, ""doc_title"": ""Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants."", ""sentence_indices"": [10], ""is_grounded"": true}"
