claim_id,claim,evidence,label,document_id,dataset
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,There was a significantly greater improvement in the Constant-Murley score in the specific exercise group than in the control exercise group (24 points (95% confidence interval 19 to 28.0) v 9 points (5 to 13); mean difference between group: 15 points (8.5 to 20.6)).,1,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"Significantly more patients in the specific exercise group reported successful outcome (defined as large improvement or recovered) in the patients' global assessment of change because of treatment: 69% (35/51) v 24% (11/46); odds ratio 7.6, 3.1 to 18.9; P<0.001.",1,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"CONCLUSION A specific exercise strategy, focusing on strengthening eccentric exercises for the rotator cuff and concentric/eccentric exercises for the scapula stabilisers, is effective in reducing pain and improving shoulder function in patients with persistent subacromial impingement syndrome.",1,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"OBJECTIVE To evaluate if a specific exercise strategy, targeting the rotator cuff and scapula stabilisers, improves shoulder function and pain more than unspecific exercises in patients with subacromial impingement syndrome, thereby decreasing the need for arthroscopic subacromial decompression.",0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"DESIGN Randomised, participant and single assessor blinded, controlled study.",0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,SETTING Department of orthopaedics in a Swedish university hospital.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"PARTICIPANTS 102 patients with long standing (over six months) persistent subacromial impingement syndrome in whom earlier conservative treatment had failed, recruited through orthopaedic specialists.",0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,INTERVENTIONS The specific exercise strategy consisted of strengthening eccentric exercises for the rotator cuff and concentric/eccentric exercises for the scapula stabilisers in combination with manual mobilisation.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,The control exercise programme consisted of unspecific movement exercises for the neck and shoulder.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,Patients in both groups received five to six individual guided treatment sessions during 12 weeks.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,In between these supervised sessions the participants performed home exercises once or twice a day for 12 weeks.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,MAIN OUTCOME MEASURES The primary outcome was the Constant-Murley shoulder assessment score evaluating shoulder function and pain.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,Secondary outcomes were patients' global impression of change because of treatment and decision regarding surgery.,0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"RESULTS Most (97, 95%) participants completed the 12 week study.",0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"A significantly lower proportion of patients in the specific exercise group subsequently chose to undergo surgery: 20% (10/51) v 63% (29/46); odds ratio 7.7, 3.1 to 19.4; P<0.001).",0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,"By extension, this exercise strategy reduces the need for arthroscopic subacromial decompression within the three month timeframe used in the study.",0,4200695,scifact
scifact_454,General exercise therapy is more effective than scapular stabilizer exercises in reducing pain and improving function of the shoulder.,TRIAL REGISTRATION Clinical trials NCT01037673.,0,4200695,scifact
scifact_455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,"We demonstrate a widespread role for mRNA-processing factors in preventing DNA damage, which in some cases is caused by aberrant RNA-DNA structures.",1,12643937,scifact
scifact_455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,"Signaling pathways that respond to DNA damage are essential for the maintenance of genome stability and are linked to many diseases, including cancer.",0,12643937,scifact
scifact_455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,"Here, a genome-wide siRNA screen was employed to identify additional genes involved in genome stabilization by monitoring phosphorylation of the histone variant H2AX, an early mark of DNA damage.",0,12643937,scifact
scifact_455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,We identified hundreds of genes whose downregulation led to elevated levels of H2AX phosphorylation (gammaH2AX) and revealed links to cellular complexes and to genes with unclassified functions.,0,12643937,scifact
scifact_455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,"Furthermore, we connect increased gammaH2AX levels to the neurological disorder Charcot-Marie-Tooth (CMT) syndrome, and we find a role for several CMT proteins in the DNA-damage response.",0,12643937,scifact
scifact_455,Genes involved in pre-mRNA splicing have a significant impact on genome stability.,These data indicate that preservation of genome stability is mediated by a larger network of biological processes than previously appreciated.,0,12643937,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"Transcription factors, such as Oct4, are critical for establishing and maintaining pluripotent cell identity.",0,30507607,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"Whereas the genomic locations of several pluripotency transcription factors have been reported, the spectrum of their interaction partners is underexplored.",0,30507607,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"Here, we use an improved affinity protocol to purify Oct4-interacting proteins from mouse embryonic stem cells (ESCs).",0,30507607,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"Subsequent purification of Oct4 partners Sall4, Tcfcp2l1, Dax1, and Esrrb resulted in an Oct4 interactome of 166 proteins, including transcription factors and chromatin-modifying complexes with documented roles in self-renewal, but also many factors not previously associated with the ESC network.",0,30507607,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"We find that Esrrb associated with the basal transcription machinery and also detect interactions between transcription factors and components of the TGF-beta, Notch, and Wnt signaling pathways.",0,30507607,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"Acute depletion of Oct4 reduced binding of Tcfcp2l1, Dax1, and Esrrb to several target genes.",0,30507607,scifact
scifact_456,Genes regulated by Esrrb transcription factor are sensitive to Mbd3 function.,"In conclusion, our purification protocol allowed us to bring greater definition to the circuitry controlling pluripotent cell identity.",0,30507607,scifact
scifact_458,Genetic deficiency of mast cells leads to decreased weight gain in a mouse model of diet-induced obesity.,"Furthermore, in the context of mice on a Western diet, genetically induced deficiency of mast cells, or their pharmacological stabilization, reduces body weight gain and levels of inflammatory cytokines, chemokines and proteases in serum and WAT, in concert with improved glucose homeostasis and energy expenditure.",1,597790,scifact
